id,date,text,x,y
847101036602933248,Wed Mar 29 15:00:00 +0000 2017,⒍ Bob Dylan⒎ EU-Austritt⒏ Großbritannien⒐ Bastian Schweinsteiger⒑ Premier League2017/3/29 16:56 CEST #trndnl https://t.co/p8qpEIM5hj,13.377,52.5161
847101036531724288,Wed Mar 29 15:00:00 +0000 2017,fünve is mir jacke wie hose! bäm bäm bäm bäm bäm,13.435,52.481388
847101035227197440,Wed Mar 29 14:59:59 +0000 2017,⒈ #Brexit⒉ #blmtalkwahl⒊ #Wirtschaftsgespraeche17⒋ #Müntefering⒌ #Valerian2017/3/29 16:56 CEST #trndnl https://t.co/p8qpEIM5hj,13.377,52.5161
847100956789563392,Wed Mar 29 14:59:41 +0000 2017,"Look at the colorful picture of #sentimentcocoon, where we collaborated with @MoritzBehrens for… https://t.co/rYVSCPF2dI",13.373611,52.51
847100914846633984,Wed Mar 29 14:59:31 +0000 2017,"BTG CHEERING ZONE! Hosted by @runpackberlin  and yours truly - 02 April at mark 20,5K JOIN US!… https://t.co/BqPHfW2TVi",13.3989,52.5006
847100652622823424,Wed Mar 29 14:58:28 +0000 2017,There you go the video of the first &amp; main track of my new EP on roushlabel aka @hectorcouto… https://t.co/M673aQwuM6,13.3989,52.5006
847099038314975233,Wed Mar 29 14:52:03 +0000 2017,Portfolio: „Outdoorshoot mit Maike“ von Stephanie Hagenstein → https://t.co/z3p0FKXVNO https://t.co/Bo8bNe39Gq,13.4873,52.50973
847099029603450881,Wed Mar 29 14:52:01 +0000 2017,Portfolio: „Outdoorshoot mit Maike“ von Stephanie Hagenstein → https://t.co/fv4OAFBxBo https://t.co/LqqDyFSMtw,13.4873,52.50973
847098952113532928,Wed Mar 29 14:51:43 +0000 2017,#KU64 in der heutigen bild   zum Thema #Angst vorm #Zahnarzt ;-)..Zum Artikel:… https://t.co/FA6QWB2UlU,13.31053,52.50062
847098807980576769,Wed Mar 29 14:51:08 +0000 2017,"PM: Morgen bei ""Studio Friedman"": / Dämpfer für die SPD - Is ...  https://t.co/LwlOUaV9oT",13.404954,52.520007
847098796005883906,Wed Mar 29 14:51:05 +0000 2017,Cruising with @liquitwalker through X-Berg @ Schlesisches Tor https://t.co/BTtAmtFoM1,13.44166667,52.50083333
847098763739123712,Wed Mar 29 14:50:58 +0000 2017,STRANDS by UmbertoFederico Photography - https://t.co/U8zn3HfDhH #male #nude #art #photography… https://t.co/qwyEoXyC1m,13.3989,52.5006
847098594138230786,Wed Mar 29 14:50:17 +0000 2017,In wenigen Minuten startet die Vorstellung des Samsung Galaxy S8. @moobilux ist für Euch in… https://t.co/hRkW87m0tE,13.44788498,52.50466587
847098202943897601,Wed Mar 29 14:48:44 +0000 2017,❤️🇩🇪 @ Reichstag https://t.co/ytsLCHezC1,13.43404301,52.51468771
847097378612097024,Wed Mar 29 14:45:28 +0000 2017,Just killed Legday and also almost squatted 60kg (#asstograsssquats) 🙌🏻💪🏻🔥🏋🏻‍♀️#workout… https://t.co/TJQujW8FY8,13.36434516,52.47819381
847096745318203392,Wed Mar 29 14:42:57 +0000 2017,Das Hashtag #ALDUBxDTBYBagongSimula war auf Platz 18 im Top20 von den Trends in Deutschland am Dienstag 28: https://t.co/U3VjydeJLB #trndnl,13.377,52.5161
847096038443802625,Wed Mar 29 14:40:08 +0000 2017,Auf wiedersehen Berlin 👋🏼 @ Berliner Dom https://t.co/TqpCKUqbHg,13.40095997,52.51871483
847096007988994050,Wed Mar 29 14:40:01 +0000 2017,⒍ Bob Dylan⒎ EU-Austritt⒏ Großbritannien⒐ Bastian Schweinsteiger⒑ Premier League2017/3/29 16:31 CEST #trndnl https://t.co/p8qpEIM5hj,13.377,52.5161
847096006189563904,Wed Mar 29 14:40:00 +0000 2017,⒈ #Brexit⒉ #blmtalkwahl⒊ #wirtschaftsgespraeche17⒋ #Müntefering⒌ #kfgn172017/3/29 16:31 CEST #trndnl https://t.co/p8qpEIM5hj,13.377,52.5161
847095835833831425,Wed Mar 29 14:39:20 +0000 2017,New Game. New Cam. #sonyrx100 👉 fotomeyer.de @ Eyeem Studio Kreuzberg https://t.co/OFOnmm9DzY,13.4184,52.49683
847095615830069248,Wed Mar 29 14:38:27 +0000 2017,Same in #blackandwhite | #architecture #berlin @ Kurfürstenstraße https://t.co/MepD7RFUfi,13.3536,52.5022
847095563736748033,Wed Mar 29 14:38:15 +0000 2017,👌 @ NENI Berlin / Monkey Bar https://t.co/Ocqi3jYRdG,13.33793,52.50558
847094937883684865,Wed Mar 29 14:35:46 +0000 2017,"≈4,5 km (Intensität 50%, Fläche 57%) - mehr auf https://t.co/dEPZkaEnlD(29.03.17 16:35) #berlin https://t.co/t0Atc6y921",13.413177,52.523167
847094795520626689,Wed Mar 29 14:35:12 +0000 2017,🍩 (at @DunkinDonuts in Berlin) https://t.co/IDXwS7Z43Y,13.33275241,52.50644304
847094613823369216,Wed Mar 29 14:34:28 +0000 2017,Viktoria gegen Energie Cottbus... könnte interessant werden (@ Stadion Lichterfelde in Berlin) https://t.co/pA5w0xVyWC,13.32395763,52.43848418
847093909830467584,Wed Mar 29 14:31:41 +0000 2017,day ones™ @ Porsche Digital Lab Berlin https://t.co/7AJPVgZIa2,13.46018779,52.49788577
847093492425854976,Wed Mar 29 14:30:01 +0000 2017,Digital Designer/in mit #Sketch in #Berlin (Freelancer) #SpaceSquad #dasauge #jobs → https://t.co/MfmniWxkbN,13.403328,52.4590856
847093316483235840,Wed Mar 29 14:29:19 +0000 2017,"Jo, heute mal etwas früher und länger ohne Sport zwischendurch. Dem Killer immer mitten in die Fresse rein #DbDhttps://t.co/3bRRPCRh0y",13.3687652,52.5656876
847093314654535683,Wed Mar 29 14:29:19 +0000 2017,Spotted in behind the Deutsche Post on Hauptstraße.#urbanart #streetart #berlin #mural… https://t.co/SSrioKf9Kg,13.3572,52.4867
